"Indicator.Code.x","Country.Code","Country","Value","Area"
"AG.CON.FERT.PT.ZS","AFG","Afghanistan",100,652230
"AG.CON.FERT.PT.ZS","ALB","Albania",530,27400
"AG.CON.FERT.PT.ZS","ARE","United Arab Emirates",13.3156771867873,71020
"AG.CON.FERT.PT.ZS","ARG","Argentina",688.545150501672,2736690
"AG.CON.FERT.PT.ZS","AUS","Australia",317.190066073971,7682300
"AG.CON.FERT.PT.ZS","AUT","Austria",79.4235494880546,82520
"AG.CON.FERT.PT.ZS","BFA","Burkina Faso",4822.22222222222,273600
"AG.CON.FERT.PT.ZS","BGD","Bangladesh",123.974219317357,130170
"AG.CON.FERT.PT.ZS","BGR","Bulgaria",37.2097116843703,110630
"AG.CON.FERT.PT.ZS","BHR","Bahrain",0.193843564214598,710
"AG.CON.FERT.PT.ZS","BLR","Belarus",18.8503884466899,202835
"AG.CON.FERT.PT.ZS","BRA","Brazil",229.896115818877,8358140
"AG.CON.FERT.PT.ZS","CAN","Canada",21.2673884332814,8965590
"AG.CON.FERT.PT.ZS","CHE","Switzerland",566.666666666667,39524.8
"AG.CON.FERT.PT.ZS","CHL","Chile",103.981619256017,743532
"AG.CON.FERT.PT.ZS","CHN","China",123.601402758388,9388230
"AG.CON.FERT.PT.ZS","COL","Colombia",690.919811320755,1109500
"AG.CON.FERT.PT.ZS","CRI","Costa Rica",349.809885931559,51060
"AG.CON.FERT.PT.ZS","CUB","Cuba",311,107400
"AG.CON.FERT.PT.ZS","CZE","Czechia",93.2772467865878,77270
"AG.CON.FERT.PT.ZS","DEU","Germany",60.9068273092369,348980
"AG.CON.FERT.PT.ZS","DNK","Denmark",168.918918918919,40000
"AG.CON.FERT.PT.ZS","DZA","Algeria",147.385103011094,2381740
"AG.CON.FERT.PT.ZS","EGY","Egypt, Arab Rep.",82.0750121773015,995450
"AG.CON.FERT.PT.ZS","ESP","Spain",120.26765163297,499440
"AG.CON.FERT.PT.ZS","EST","Estonia",67.619802765251,42390
"AG.CON.FERT.PT.ZS","FIN","Finland",96.5732087227414,304590
"AG.CON.FERT.PT.ZS","FRA","France",217.606665445889,547566
"AG.CON.FERT.PT.ZS","GBR","United Kingdom",158.287073750991,241930
"AG.CON.FERT.PT.ZS","GEO","Georgia",42.5985090521832,69490
"AG.CON.FERT.PT.ZS","GRC","Greece",142.987804878049,128900
"AG.CON.FERT.PT.ZS","HRV","Croatia",45.3910124860344,55910
"AG.CON.FERT.PT.ZS","HUN","Hungary",142.443200526836,89800
"AG.CON.FERT.PT.ZS","IDN","Indonesia",80.3430260534818,1811570
"AG.CON.FERT.PT.ZS","IND","India",126.089684435893,2973190
"AG.CON.FERT.PT.ZS","IRL","Ireland",249.819494584838,68890
"AG.CON.FERT.PT.ZS","IRN","Iran, Islamic Rep.",163.540258143823,1628760
"AG.CON.FERT.PT.ZS","IRQ","Iraq",118.323170731707,437370
"AG.CON.FERT.PT.ZS","ISL","Iceland",182.5,100250
"AG.CON.FERT.PT.ZS","ISR","Israel",4.32584815786916,21640
"AG.CON.FERT.PT.ZS","ITA","Italy",321.441441441441,294110
"AG.CON.FERT.PT.ZS","JOR","Jordan",1.47485747229518,88240
"AG.CON.FERT.PT.ZS","JPN","Japan",136.434329065908,364500
"AG.CON.FERT.PT.ZS","KAZ","Kazakhstan",97.9942693409742,2699700
"AG.CON.FERT.PT.ZS","KOR","Korea, Rep.",83.841161442368,96460
"AG.CON.FERT.PT.ZS","KWT","Kuwait",0.332587530991111,17820
"AG.CON.FERT.PT.ZS","LBN","Lebanon",74.9411764705882,10230
"AG.CON.FERT.PT.ZS","LBY","Libya",22.3595099002223,1759540
"AG.CON.FERT.PT.ZS","LKA","Sri Lanka",3058.08545797923,62710
"AG.CON.FERT.PT.ZS","LTU","Lithuania",20.4162799946971,62680
"AG.CON.FERT.PT.ZS","MAR","Morocco",29.5216229348882,446300
"AG.CON.FERT.PT.ZS","MEX","Mexico",121.294905067614,1943950
"AG.CON.FERT.PT.ZS","MKD","North Macedonia",300,25430
"AG.CON.FERT.PT.ZS","MMR","Myanmar",248.969465648855,653540
"AG.CON.FERT.PT.ZS","MUS","Mauritius",284.677419354839,2030
"AG.CON.FERT.PT.ZS","MYS","Malaysia",331.613226452906,328550
"AG.CON.FERT.PT.ZS","NGA","Nigeria",239.571428571429,910770
"AG.CON.FERT.PT.ZS","NLD","Netherlands",31.6958277254374,33760
"AG.CON.FERT.PT.ZS","NOR","Norway",26.2251655629139,365244
"AG.CON.FERT.PT.ZS","NZL","New Zealand",169.267139479905,263310
"AG.CON.FERT.PT.ZS","PAK","Pakistan",125.204401820834,770880
"AG.CON.FERT.PT.ZS","PER","Peru",6454.72972972973,1280000
"AG.CON.FERT.PT.ZS","PHL","Philippines",198.441843960278,298170
"AG.CON.FERT.PT.ZS","POL","Poland",83.3015006821282,306290
"AG.CON.FERT.PT.ZS","PRK","Korea, Dem. People's Rep.",243.269230769231,120410
"AG.CON.FERT.PT.ZS","PRT","Portugal",133.14606741573,91500
"AG.CON.FERT.PT.ZS","QAT","Qatar",0.105657985102224,11610
"AG.CON.FERT.PT.ZS","ROU","Romania",37.6848465574813,229600
"AG.CON.FERT.PT.ZS","RUS","Russian Federation",12.3356083059158,16388510
"AG.CON.FERT.PT.ZS","SAU","Saudi Arabia",28.2565236332841,2149690
"AG.CON.FERT.PT.ZS","SEN","Senegal",54.3884892086331,192530
"AG.CON.FERT.PT.ZS","SVK","Slovak Republic",37.4147058823529,48100
"AG.CON.FERT.PT.ZS","SWE","Sweden",268.544444444444,407339.7
"AG.CON.FERT.PT.ZS","SYR","Syrian Arab Republic",218.102941176471,183780
"AG.CON.FERT.PT.ZS","THA","Thailand",1255.71794871795,510890
"AG.CON.FERT.PT.ZS","TJK","Tajikistan",265,139960
"AG.CON.FERT.PT.ZS","TKM","Turkmenistan",140.307692307692,469930
"AG.CON.FERT.PT.ZS","TTO","Trinidad and Tobago",2.21014492753623,5130
"AG.CON.FERT.PT.ZS","TUN","Tunisia",10.0089206066012,155360
"AG.CON.FERT.PT.ZS","TUR","Turkiye",194.538795986029,769630
"AG.CON.FERT.PT.ZS","UKR","Ukraine",19.5480967560473,579350
"AG.CON.FERT.PT.ZS","URY","Uruguay",1110.38947368421,175020
"AG.CON.FERT.PT.ZS","USA","United States",95.3829620714631,9158960
"AG.CON.FERT.PT.ZS","UZB","Uzbekistan",88.9858734351671,425400
"AG.CON.FERT.PT.ZS","VEN","Venezuela, RB",45.7676071984004,882050
"AG.CON.FERT.PT.ZS","VNM","Viet Nam",331.069991954948,325490
"AG.CON.FERT.PT.ZS","ZAF","South Africa",97.3308270676692,1213090
"AG.CON.FERT.PT.ZS","ZMB","Zambia",1998.35487661575,743390
"AG.CON.FERT.PT.ZS","ZWE","Zimbabwe",149.193548387097,386850
"AG.CON.FERT.ZS","ABW","Aruba",0.7,180
"AG.CON.FERT.ZS","AFG","Afghanistan",8.71449482692553,652230
"AG.CON.FERT.ZS","AGO","Angola",7.84920454545455,1246700
"AG.CON.FERT.ZS","ALB","Albania",101.428185456971,27400
"AG.CON.FERT.ZS","ARE","United Arab Emirates",643.434489795918,71020
"AG.CON.FERT.ZS","ARG","Argentina",55.1593778666119,2736690
"AG.CON.FERT.ZS","ARM","Armenia",203.466891891892,28470
"AG.CON.FERT.ZS","ASM","American Samoa",38.6145833333333,200
"AG.CON.FERT.ZS","ATG","Antigua and Barbuda",8.735,440
"AG.CON.FERT.ZS","AUS","Australia",84.2942292128965,7692020
"AG.CON.FERT.ZS","AUT","Austria",137.971151679199,82520
"AG.CON.FERT.ZS","AZE","Azerbaijan",105.832763997505,82646
"AG.CON.FERT.ZS","BDI","Burundi",19.4886886564763,25680
"AG.CON.FERT.ZS","BEL","Belgium",259.044504152384,30280
"AG.CON.FERT.ZS","BEN","Benin",40.2120571428571,112760
"AG.CON.FERT.ZS","BFA","Burkina Faso",17.1696968687542,273600
"AG.CON.FERT.ZS","BGD","Bangladesh",320.9125,130170
"AG.CON.FERT.ZS","BGR","Bulgaria",139.228903207331,108560
"AG.CON.FERT.ZS","BHR","Bahrain",1395.89047619048,785
"AG.CON.FERT.ZS","BHS","Bahamas, The",102.32375,10010
"AG.CON.FERT.ZS","BIH","Bosnia and Herzegovina",82.4571133004926,51200
"AG.CON.FERT.ZS","BLR","Belarus",180.728268551237,202980
"AG.CON.FERT.ZS","BLZ","Belize",402.611530612245,22810
"AG.CON.FERT.ZS","BMU","Bermuda",340.233333333333,54
"AG.CON.FERT.ZS","BOL","Bolivia",10.2775172257439,1083300
"AG.CON.FERT.ZS","BRA","Brazil",353.400401490328,8358140
"AG.CON.FERT.ZS","BRB","Barbados",50.59,430
"AG.CON.FERT.ZS","BRN","Brunei Darussalam",177.25,5270
"AG.CON.FERT.ZS","BTN","Bhutan",14.3121276595745,38140
"AG.CON.FERT.ZS","BWA","Botswana",66.1946153846154,566730
"AG.CON.FERT.ZS","CAF","Central African Republic",0.238461111111111,622980
"AG.CON.FERT.ZS","CAN","Canada",131.39793383026,8965590
"AG.CON.FERT.ZS","CHE","Switzerland",175.129995260622,39509.63
"AG.CON.FERT.ZS","CHL","Chile",346.699353958748,743532
"AG.CON.FERT.ZS","CHN","China",385.322990859199,9388210
"AG.CON.FERT.ZS","CIV","Cote d'Ivoire",45.63454,318000
"AG.CON.FERT.ZS","CMR","Cameroon",13.3853290322581,472710
"AG.CON.FERT.ZS","COD","Congo, Dem. Rep.",2.09032383040936,2267050
"AG.CON.FERT.ZS","COG","Congo, Rep.",9.95770909090909,341500
"AG.CON.FERT.ZS","COL","Colombia",601.93518844836,1109500
"AG.CON.FERT.ZS","COM","Comoros",3.43138461538462,1861
"AG.CON.FERT.ZS","CPV","Cabo Verde",5.6728,4030
"AG.CON.FERT.ZS","CRI","Costa Rica",660.545267489712,51060
"AG.CON.FERT.ZS","CUB","Cuba",25.5737743244172,103800
"AG.CON.FERT.ZS","CYM","Cayman Islands",181.95,240
"AG.CON.FERT.ZS","CYP","Cyprus",167.555805378272,9240
"AG.CON.FERT.ZS","CZE","Czechia",144.216501875488,77198.53
"AG.CON.FERT.ZS","DEU","Germany",163.242026748971,349390
"AG.CON.FERT.ZS","DJI","Djibouti",17.2,23180
"AG.CON.FERT.ZS","DMA","Dominica",72.1233333333333,750
"AG.CON.FERT.ZS","DNK","Denmark",144.98176664853,40000
"AG.CON.FERT.ZS","DOM","Dominican Republic",174.97314709236,47531
"AG.CON.FERT.ZS","DZA","Algeria",20.6756433750299,2381741
"AG.CON.FERT.ZS","ECU","Ecuador",362.8845761079,248360
"AG.CON.FERT.ZS","EGY","Egypt, Arab Rep.",496.136701337296,995450
"AG.CON.FERT.ZS","ERI","Eritrea",5.05830434782609,121040.829
"AG.CON.FERT.ZS","ESP","Spain",159.815389422929,499556.645
"AG.CON.FERT.ZS","EST","Estonia",94.7795389048991,42750
"AG.CON.FERT.ZS","ETH","Ethiopia",39.8851232780285,1128571.265
"AG.CON.FERT.ZS","FIN","Finland",92.7918457423094,303940
"AG.CON.FERT.ZS","FJI","Fiji",97.7196614583333,18270
"AG.CON.FERT.ZS","FRA","France",173.356923597838,547557
"AG.CON.FERT.ZS","FRO","Faroe Islands",22491.7142857143,1366
"AG.CON.FERT.ZS","FSM","Micronesia, Fed. Sts.",0.76,700
"AG.CON.FERT.ZS","GAB","Gabon",21.2727076923077,257670
"AG.CON.FERT.ZS","GBR","United Kingdom",233.168769261304,241930
"AG.CON.FERT.ZS","GEO","Georgia",178.197064516129,69490
"AG.CON.FERT.ZS","GHA","Ghana",50.1119238200386,227533
"AG.CON.FERT.ZS","GIN","Guinea",6.85734516129032,245720
"AG.CON.FERT.ZS","GMB","Gambia, The",0.780136363636364,10120
"AG.CON.FERT.ZS","GNB","Guinea-Bissau",31.7166666666667,28120
"AG.CON.FERT.ZS","GNQ","Equatorial Guinea",18.3947169811321,28050
"AG.CON.FERT.ZS","GRC","Greece",149.965078597313,128900
"AG.CON.FERT.ZS","GRD","Grenada",121.31,340
"AG.CON.FERT.ZS","GTM","Guatemala",237.093455598456,107160
"AG.CON.FERT.ZS","GUY","Guyana",52.7369285714286,196850
"AG.CON.FERT.ZS","HKG","Hong Kong SAR, China",488.055,1050
"AG.CON.FERT.ZS","HND","Honduras",238.37358546169,111890
"AG.CON.FERT.ZS","HRV","Croatia",199.725534308211,55960
"AG.CON.FERT.ZS","HTI","Haiti",11.36381,27560
"AG.CON.FERT.ZS","HUN","Hungary",162.616731199777,91260
"AG.CON.FERT.ZS","IDN","Indonesia",248.200773764259,1877519
"AG.CON.FERT.ZS","IND","India",210.657379533459,2973190
"AG.CON.FERT.ZS","IRL","Ireland",1563.34990990991,68890
"AG.CON.FERT.ZS","IRN","Iran, Islamic Rep.",68.4609634763172,1622500
"AG.CON.FERT.ZS","IRQ","Iraq",55.1767840611793,434128
"AG.CON.FERT.ZS","ISL","Iceland",130.099173553719,100830
"AG.CON.FERT.ZS","ISR","Israel",239.15,21640
"AG.CON.FERT.ZS","ITA","Italy",129.28340278806,295717
"AG.CON.FERT.ZS","JAM","Jamaica",65.2854166666667,10830
"AG.CON.FERT.ZS","JOR","Jordan",84.7864077669903,88794
"AG.CON.FERT.ZS","JPN","Japan",216.008771929825,364500
"AG.CON.FERT.ZS","KAZ","Kazakhstan",5.57469241909506,2699700
"AG.CON.FERT.ZS","KEN","Kenya",65.815,569140
"AG.CON.FERT.ZS","KGZ","Kyrgyz Republic",22.6464191393506,191800
"AG.CON.FERT.ZS","KHM","Cambodia",44.2411803653722,176520
"AG.CON.FERT.ZS","KIR","Kiribati",1.36,810
"AG.CON.FERT.ZS","KNA","St. Kitts and Nevis",5.196,260
"AG.CON.FERT.ZS","KOR","Korea, Rep.",304.810650887574,97600
"AG.CON.FERT.ZS","KWT","Kuwait",1208.14375,17820
"AG.CON.FERT.ZS","LAO","Lao PDR",53.1854575163399,230800
"AG.CON.FERT.ZS","LBN","Lebanon",199.994683175528,10230
"AG.CON.FERT.ZS","LBR","Liberia",24.22,96320
"AG.CON.FERT.ZS","LBY","Libya",18.4831453488372,1759540
"AG.CON.FERT.ZS","LCA","St. Lucia",197.805243445693,610
"AG.CON.FERT.ZS","LKA","Sri Lanka",298.954336734694,61860
"AG.CON.FERT.ZS","LSO","Lesotho",8.67414918414918,30360
"AG.CON.FERT.ZS","LTU","Lithuania",140.003556503957,62620
"AG.CON.FERT.ZS","LUX","Luxembourg",218.727023981973,2574.46
"AG.CON.FERT.ZS","LVA","Latvia",113.426536731634,62230
"AG.CON.FERT.ZS","MAR","Morocco",56.5216972717733,446300
"AG.CON.FERT.ZS","MDA","Moldova",48.7510883633369,32884.6
"AG.CON.FERT.ZS","MDG","Madagascar",10.58036,581800
"AG.CON.FERT.ZS","MDV","Maldives",90.9051282051282,300
"AG.CON.FERT.ZS","MEX","Mexico",103.232851377609,1943950
"AG.CON.FERT.ZS","MKD","North Macedonia",82.8144951923077,25220
"AG.CON.FERT.ZS","MLI","Mali",29.2842419038273,1220190
"AG.CON.FERT.ZS","MLT","Malta",147.644871794872,320
"AG.CON.FERT.ZS","MMR","Myanmar",67.7215978161965,652670
"AG.CON.FERT.ZS","MNE","Montenegro",306.867032967033,13450
"AG.CON.FERT.ZS","MNG","Mongolia",33.2139258484965,1557506.803
"AG.CON.FERT.ZS","MNP","Northern Mariana Islands",0.125,460
"AG.CON.FERT.ZS","MOZ","Mozambique",11.2136831858407,786380
"AG.CON.FERT.ZS","MRT","Mauritania",15.8006666666667,1030700
"AG.CON.FERT.ZS","MUS","Mauritius",150.467866666667,1997
"AG.CON.FERT.ZS","MWI","Malawi",98.1400788002034,94280
"AG.CON.FERT.ZS","MYS","Malaysia",1589.85081113801,328550
"AG.CON.FERT.ZS","NAM","Namibia",3.72615,823290
"AG.CON.FERT.ZS","NCL","New Caledonia",248.91122278057,18280
"AG.CON.FERT.ZS","NER","Niger",0.586468361581921,1266700
"AG.CON.FERT.ZS","NGA","Nigeria",18.6103276198742,910770
"AG.CON.FERT.ZS","NIC","Nicaragua",77.0624018629408,120340
"AG.CON.FERT.ZS","NLD","Netherlands",276.613954599285,33670
"AG.CON.FERT.ZS","NOR","Norway",208.41096983581,364285
"AG.CON.FERT.ZS","NPL","Nepal",101.977442399584,143350
"AG.CON.FERT.ZS","NZL","New Zealand",1725.88848197343,263310
"AG.CON.FERT.ZS","OMN","Oman",457.660058933833,309500
"AG.CON.FERT.ZS","PAK","Pakistan",155.150889104429,770880
"AG.CON.FERT.ZS","PAN","Panama",99.5623185840708,74180
"AG.CON.FERT.ZS","PER","Peru",141.494967996409,1280000
"AG.CON.FERT.ZS","PHL","Philippines",209.167878354204,298170
"AG.CON.FERT.ZS","PLW","Palau",0.6,460
"AG.CON.FERT.ZS","PNG","Papua New Guinea",108.600090634441,452860
"AG.CON.FERT.ZS","POL","Poland",155.067264573991,306130
"AG.CON.FERT.ZS","PRI","Puerto Rico",67.5249003984064,8870
"AG.CON.FERT.ZS","PRK","Korea, Dem. People's Rep.",18.940697167756,120410
"AG.CON.FERT.ZS","PRT","Portugal",180.818026921934,91605.6
"AG.CON.FERT.ZS","PRY","Paraguay",123.417917194761,397300
"AG.CON.FERT.ZS","PSE","West Bank and Gaza",340.429255950576,6020
"AG.CON.FERT.ZS","PYF","French Polynesia",266.364,3471
"AG.CON.FERT.ZS","QAT","Qatar",243.007142857143,11490
"AG.CON.FERT.ZS","ROU","Romania",87.0509253801721,230080
"AG.CON.FERT.ZS","RUS","Russian Federation",25.3278119836579,16376870
"AG.CON.FERT.ZS","RWA","Rwanda",29.098048740326,24670
"AG.CON.FERT.ZS","SAU","Saudi Arabia",88.6588921282799,2149690
"AG.CON.FERT.ZS","SDN","Sudan",7.10307199292779,1868000
"AG.CON.FERT.ZS","SEN","Senegal",21.565248,192530
"AG.CON.FERT.ZS","SGP","Singapore",140.892857142857,718
"AG.CON.FERT.ZS","SLB","Solomon Islands",48.1682608695652,27990
"AG.CON.FERT.ZS","SLE","Sierra Leone",19.1020833333333,72180
"AG.CON.FERT.ZS","SLV","El Salvador",80.9652427184466,20720
"AG.CON.FERT.ZS","SMR","San Marino",130.921914357683,60
"AG.CON.FERT.ZS","SOM","Somalia",1.4177,627340
"AG.CON.FERT.ZS","SRB","Serbia",160.313997695853,84090
"AG.CON.FERT.ZS","SSD","South Sudan",0.0756963293940786,631930
"AG.CON.FERT.ZS","STP","Sao Tome and Principe",57.0825,960
"AG.CON.FERT.ZS","SUR","Suriname",252.352833333333,156000
"AG.CON.FERT.ZS","SVK","Slovak Republic",129.811374442793,48080
"AG.CON.FERT.ZS","SVN","Slovenia",255.819477434679,20136.4
"AG.CON.FERT.ZS","SWE","Sweden",116.969529849717,407283.532
"AG.CON.FERT.ZS","SWZ","Eswatini",61.9593220338983,17200
"AG.CON.FERT.ZS","SYC","Seychelles",542.466666666667,460
"AG.CON.FERT.ZS","SYR","Syrian Arab Republic",6.64485624971973,183630
"AG.CON.FERT.ZS","TCD","Chad",2.24479245283019,1259200
"AG.CON.FERT.ZS","TGO","Togo",2.67603773584906,54390
"AG.CON.FERT.ZS","THA","Thailand",135.297666176993,510890
"AG.CON.FERT.ZS","TJK","Tajikistan",96.747116988325,138790
"AG.CON.FERT.ZS","TKM","Turkmenistan",241.907216494845,469930
"AG.CON.FERT.ZS","TLS","Timor-Leste",0.52932735426009,14870
"AG.CON.FERT.ZS","TON","Tonga",11.854,720
"AG.CON.FERT.ZS","TTO","Trinidad and Tobago",349.744,5130
"AG.CON.FERT.ZS","TUN","Tunisia",31.5565217391304,155360
"AG.CON.FERT.ZS","TUR","Turkiye",149.642040232819,769630
"AG.CON.FERT.ZS","TZA","Tanzania",16.4433475282355,885800
"AG.CON.FERT.ZS","UGA","Uganda",2.44235507246377,200520
"AG.CON.FERT.ZS","UKR","Ukraine",75.5888409670757,579400
"AG.CON.FERT.ZS","URY","Uruguay",193.952968780873,175020
"AG.CON.FERT.ZS","USA","United States",131.152168422334,9147420
"AG.CON.FERT.ZS","UZB","Uzbekistan",268.256482724335,440650
"AG.CON.FERT.ZS","VCT","St. Vincent and the Grenadines",129.975,390
"AG.CON.FERT.ZS","VEN","Venezuela, RB",53.9758769230769,882050
"AG.CON.FERT.ZS","VIR","Virgin Islands (U.S.)",63.5444444444444,350
"AG.CON.FERT.ZS","VNM","Viet Nam",427.590601149256,313429
"AG.CON.FERT.ZS","VUT","Vanuatu",0.102,12190
"AG.CON.FERT.ZS","WSM","Samoa",2.47298494242693,2780
"AG.CON.FERT.ZS","YEM","Yemen, Rep.",10.6289637305699,527970
"AG.CON.FERT.ZS","ZAF","South Africa",94.2536325,1213090
"AG.CON.FERT.ZS","ZMB","Zambia",79.7640394736842,743390
"AG.CON.FERT.ZS","ZWE","Zimbabwe",25.975,386850
"AG.LND.AGRI.K2","ABW","Aruba",20,180
"AG.LND.AGRI.K2","AFG","Afghanistan",383130,652230
"AG.LND.AGRI.K2","AGO","Angola",458970,1246700
"AG.LND.AGRI.K2","ALB","Albania",11363.3,27400
"AG.LND.AGRI.K2","AND","Andorra",187.562,470
"AG.LND.AGRI.K2","ARE","United Arab Emirates",3915.615,71020
"AG.LND.AGRI.K2","ARG","Argentina",1179577.597,2736690
"AG.LND.AGRI.K2","ARM","Armenia",16748.2,28470
"AG.LND.AGRI.K2","ASM","American Samoa",29,200
"AG.LND.AGRI.K2","ATG","Antigua and Barbuda",90,440
"AG.LND.AGRI.K2","AUS","Australia",3635190,7692020
"AG.LND.AGRI.K2","AUT","Austria",25974.594,82520
"AG.LND.AGRI.K2","AZE","Azerbaijan",47806,82650
"AG.LND.AGRI.K2","BDI","Burundi",21030,25680
"AG.LND.AGRI.K2","BEL","Belgium",13656.7,30280
"AG.LND.AGRI.K2","BEN","Benin",39500,112760
"AG.LND.AGRI.K2","BFA","Burkina Faso",127400,273600
"AG.LND.AGRI.K2","BGD","Bangladesh",100680,130170
"AG.LND.AGRI.K2","BGR","Bulgaria",50465.972,108560
"AG.LND.AGRI.K2","BHR","Bahrain",81,790
"AG.LND.AGRI.K2","BHS","Bahamas, The",130,10010
"AG.LND.AGRI.K2","BIH","Bosnia and Herzegovina",22630,51200
"AG.LND.AGRI.K2","BLR","Belarus",81740,202950
"AG.LND.AGRI.K2","BLZ","Belize",1820,22810
"AG.LND.AGRI.K2","BMU","Bermuda",3,54
"AG.LND.AGRI.K2","BOL","Bolivia",381193.672,1083300
"AG.LND.AGRI.K2","BRA","Brazil",2393695.61,8358140
"AG.LND.AGRI.K2","BRB","Barbados",100,430
"AG.LND.AGRI.K2","BRN","Brunei Darussalam",134,5270
"AG.LND.AGRI.K2","BTN","Bhutan",5130,38140
"AG.LND.AGRI.K2","BWA","Botswana",258620,566730
"AG.LND.AGRI.K2","CAF","Central African Republic",49100,622980
"AG.LND.AGRI.K2","CAN","Canada",569910,8788700
"AG.LND.AGRI.K2","CHE","Switzerland",14993.783,39509.63
"AG.LND.AGRI.K2","CHL","Chile",105955.37,743532
"AG.LND.AGRI.K2","CHN","China",5206950,9388210
"AG.LND.AGRI.K2","CIV","Cote d'Ivoire",235000,318000
"AG.LND.AGRI.K2","CMR","Cameroon",97500,472710
"AG.LND.AGRI.K2","COD","Congo, Dem. Rep.",338980,2267050
"AG.LND.AGRI.K2","COG","Congo, Rep.",106780,341500
"AG.LND.AGRI.K2","COL","Colombia",427180,1109500
"AG.LND.AGRI.K2","COM","Comoros",1330,1861
"AG.LND.AGRI.K2","CPV","Cabo Verde",790,4030
"AG.LND.AGRI.K2","CRI","Costa Rica",18110,51060
"AG.LND.AGRI.K2","CUB","Cuba",64010,103800
"AG.LND.AGRI.K2","CYM","Cayman Islands",27,240
"AG.LND.AGRI.K2","CYP","Cyprus",1231.349,9240
"AG.LND.AGRI.K2","CZE","Czechia",35297.97,77186.83
"AG.LND.AGRI.K2","DEU","Germany",165910,349390
"AG.LND.AGRI.K2","DJI","Djibouti",17039,23180
"AG.LND.AGRI.K2","DMA","Dominica",250,750
"AG.LND.AGRI.K2","DNK","Denmark",26180,40000
"AG.LND.AGRI.K2","DOM","Dominican Republic",24290,47531
"AG.LND.AGRI.K2","DZA","Algeria",413160.71,2381741
"AG.LND.AGRI.K2","ECU","Ecuador",54700,248360
"AG.LND.AGRI.K2","EGY","Egypt, Arab Rep.",40310,995450
"AG.LND.AGRI.K2","ERI","Eritrea",75920,121040.829
"AG.LND.AGRI.K2","ESP","Spain",262284.464,499733.244
"AG.LND.AGRI.K2","EST","Estonia",9870,42750
"AG.LND.AGRI.K2","ETH","Ethiopia",385950,1128571.265
"AG.LND.AGRI.K2","FIN","Finland",22680,303947.7
"AG.LND.AGRI.K2","FJI","Fiji",3116,18270
"AG.LND.AGRI.K2","FRA","France",285537.54,547557
"AG.LND.AGRI.K2","FRO","Faroe Islands",960.7,1370
"AG.LND.AGRI.K2","FSM","Micronesia, Fed. Sts.",50,700
"AG.LND.AGRI.K2","GAB","Gabon",21532.36,257670
"AG.LND.AGRI.K2","GBR","United Kingdom",172151.41,241930
"AG.LND.AGRI.K2","GEO","Georgia",23799,69490
"AG.LND.AGRI.K2","GHA","Ghana",126037.4,227533
"AG.LND.AGRI.K2","GIN","Guinea",146380,245720
"AG.LND.AGRI.K2","GMB","Gambia, The",6340,10120
"AG.LND.AGRI.K2","GNB","Guinea-Bissau",8151.1,28120
"AG.LND.AGRI.K2","GNQ","Equatorial Guinea",1049.2,28050
"AG.LND.AGRI.K2","GRC","Greece",58671.88,128900
"AG.LND.AGRI.K2","GRD","Grenada",80,340
"AG.LND.AGRI.K2","GRL","Greenland",2431.1,410450
"AG.LND.AGRI.K2","GTM","Guatemala",46120,107160
"AG.LND.AGRI.K2","GUM","Guam",160,540
"AG.LND.AGRI.K2","GUY","Guyana",10430,196850
"AG.LND.AGRI.K2","HKG","Hong Kong SAR, China",40,1050
"AG.LND.AGRI.K2","HND","Honduras",35760,111890
"AG.LND.AGRI.K2","HRV","Croatia",14760,55960
"AG.LND.AGRI.K2","HTI","Haiti",17950,27560
"AG.LND.AGRI.K2","HUN","Hungary",50436.886,91260
"AG.LND.AGRI.K2","IDN","Indonesia",646000,1892555.47
"AG.LND.AGRI.K2","IMN","Isle of Man",392,570
"AG.LND.AGRI.K2","IND","India",1785279.48,2973190
"AG.LND.AGRI.K2","IRL","Ireland",43370,68890
"AG.LND.AGRI.K2","IRN","Iran, Islamic Rep.",470670,1622500
"AG.LND.AGRI.K2","IRQ","Iraq",94240,434128
"AG.LND.AGRI.K2","ISL","Iceland",18720,100830
"AG.LND.AGRI.K2","ISR","Israel",6435,21640
"AG.LND.AGRI.K2","ITA","Italy",124030.309,295717
"AG.LND.AGRI.K2","JAM","Jamaica",4170,10830
"AG.LND.AGRI.K2","JOR","Jordan",10230,88794
"AG.LND.AGRI.K2","JPN","Japan",46590,364500
"AG.LND.AGRI.K2","KAZ","Kazakhstan",2137959,2699700
"AG.LND.AGRI.K2","KEN","Kenya",277100,569140
"AG.LND.AGRI.K2","KGZ","Kyrgyz Republic",103661,191800
"AG.LND.AGRI.K2","KHM","Cambodia",60991.397,176520
"AG.LND.AGRI.K2","KIR","Kiribati",340,810
"AG.LND.AGRI.K2","KNA","St. Kitts and Nevis",60,260
"AG.LND.AGRI.K2","KOR","Korea, Rep.",16030,97600
"AG.LND.AGRI.K2","KWT","Kuwait",1500,17820
"AG.LND.AGRI.K2","LAO","Lao PDR",20310,230800
"AG.LND.AGRI.K2","LBN","Lebanon",6793,10230
"AG.LND.AGRI.K2","LBR","Liberia",19230.4,96320
"AG.LND.AGRI.K2","LBY","Libya",153500,1759540
"AG.LND.AGRI.K2","LCA","St. Lucia",99.4,610
"AG.LND.AGRI.K2","LIE","Liechtenstein",51.7,160
