Region,RegionLabel,ColorGroup,Geographic Area (sq. km),Population (people)
Eastern Region,AL,6,22110.0,13173.0
Northeastern Region,NE,1,22735.0,30600.0
Capital Region,HO,6,1062.0,233034.0
Northwestern Region,NV,2,12581.0,7322.0
Southern Region,SL,5,24526.0,28399.0
Southern Peninsula,SU,1,829.0,27829.0
Westfjords,VF,3,9409.0,7115.0
Western Region,VL,4,9554.0,16662.0
