Region,RegionLabel,ColorGroup,Geographic Area (sq. km),Population (people)
Australian Capital Territory,ACT,1,2280.0,397397.0
New South Wales,NSW,2,800628.0,7955900.0
Northern Territory,NT,1,1349129.0,246700.0
Queensland,QLD,5,1723936.0,4827000.0
South Australia,SA,4,978810.0,1706500.0
Tasmania,TAS,6,64519.0,518500.0
Victoria,VIC,3,227010.0,6430000.0
Western Australia,WA,6,2526786.0,2613700.0
