Region,RegionLabel,ColorGroup,Geographic Area (sq. km),Population (people)
HaDarom,HD,4,16954.0,1302000.0
HaMerkaz,HM,5,1467.0,2196100.0
HaZafon,HZ,3,4210.0,1397500.0
Haifa,HA,6,1053.0,1032800.0
Jerusalem,JM,2,689.0,1133700.0
Tel Aviv,TA,1,209.0,1427200.0
